개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,건물용도명,기존게임업외업종명,노래방실수,데이터갱신시점,도로명주소,문화사업자구분명,문화체육업종명,방음시설여부,비디오재생기명,비상계단여부,비상구여부,상세영업상태명,상세영업상태코드,소방시설여부,시설면적,영업상태코드,음향시설여부,자동환기여부,전화번호,제공게임물명,제작취급품목내용,조명시설유무,조명시설조도,좌표정보(X),좌표정보(Y),주변환경명,지번주소,지상층수,지역구분명,지하층수,청소년실수,청소년실여부,총게임기수,총층수,통로너비,특수조명여부,편의시설여부,최종수정시점
3040000,CDFF2241142024000001,2024-06-28,,영업/정상,,,,,05018,앨리스 in WONDERLAND,I,,,,2025-12-15 16:15:28,서울특별시 광진구 아차산로 221 (화양동),유통관련업,청소년게임제공업,,,,,영업중,13,,42.99,01,,,,전체이용가,,,,205961.538225195    ,448756.309472854    ,,서울특별시 광진구 화양동 7-4 ,,,,,,,,,,,2024-06-28 09:00:56
3040000,CDFF2241142024000002,2024-07-26,,영업/정상,,,,,05018,메가오락실 건대점,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 아차산로29길 8, 1층 (화양동)",유통관련업,청소년게임제공업,,,,,영업중,13,,71.8,01,,,,전체이용가,,,,205970.711970786    ,448777.128518132    ,,서울특별시 광진구 화양동 7-5 ,,,,,,,,,,,2024-07-26 10:57:09
3040000,CDFF2241142024000003,2024-10-14,,영업/정상,,,,,04923,스마일 뽑기방,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 용마산로 47, 1층 (중곡동)",유통관련업,청소년게임제공업,,,,,영업중,13,,31.16,01,,,,전체이용가,,,,207672.256033188    ,450620.039614335    ,,서울특별시 광진구 중곡동 124-65 ,,,,,,5,,,,,2024-10-14 09:10:18
3040000,CDFF2241142024000004,2024-10-23,,영업/정상,,,,,04989,오늘 또 뽑기,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 능동로 286, 1층 (능동)",유통관련업,청소년게임제공업,,,,,영업중,13,,34.38,01,,,,전체이용가,,,,206882.980775581    ,450321.076908507    ,,서울특별시 광진구 능동 282-1 ,,,,,,,,,,,2024-10-23 09:02:44
3040000,CDFF2241142008000001,2008-04-29,2008-11-27,취소/말소/만료/정지/중지,,,,143-842,,골드스피아,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 동일로 96  (자양동,1층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,132.23,04,,,,전체이용가,,,,205558.637304498    ,448764.836976458    ,,서울특별시 광진구 자양동 24-2 1층 ,3,,1,,,50,4,,,,2008-12-01 13:49:08
3040000,CDFF2241142008000005,2008-07-18,2009-02-11,취소/말소/만료/정지/중지,,,,143-846,,즐거운 게임장,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 뚝섬로 471-4  (자양동,1층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,99.6,04,,,,,,,,205477.134659707    ,448312.303781151    ,,서울특별시 광진구 자양동 236-90 1층 ,3,,,,,40,3,,,,2009-02-12 10:25:08
3040000,CDFF2241142008000012,2008-11-10,2010-05-06,취소/말소/만료/정지/중지,,,,,,종합 게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 뚝섬로 463  (자양동,지하1층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,99,04,,,,,해왕,,,205405.942359096    ,448325.022509797    ,,서울특별시 광진구 자양동 238-14 지하1층 ,3,,1,,,50,4,,,,2010-05-26 10:54:01
3040000,CDFF2241142008000014,2008-12-19,2009-09-30,취소/말소/만료/정지/중지,,,,,,종합게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 긴고랑로 78  (중곡동,2층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,100.77,04,,,,,,,65,207377.140212776    ,450970.310249935    ,,서울특별시 광진구 중곡동 44-19 2층 ,5,,1,,,37,6,,,,2009-10-01 13:26:56
3040000,CDFF2241142009000001,2009-01-09,2010-02-18,취소/말소/만료/정지/중지,,,,,,동경게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 뚝섬로 613-1  (자양동,지하1층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,99.51,04,,,,전체이용가,태어(제AR-090320-002호),,,206832.151911812    ,447824.537642581    ,,서울특별시 광진구 자양동 615-39 지하1층 ,4,,1,,,40,5,,,,2010-02-19 09:30:18
3040000,CDFF2241142009000002,2009-01-16,2009-03-05,취소/말소/만료/정지/중지,,,,143-838,,즐거운 게임장,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 천호대로 528  (군자동,지하1층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,99.6,04,,,,,,,,206700.957376116    ,450626.894069205    ,,서울특별시 광진구 군자동 467-20 지하1층 ,4,,1,,,40,5,,,,2009-03-13 14:49:25
3040000,CDFF2241142009000003,2009-01-16,2009-08-12,취소/말소/만료/정지/중지,,,,,,십이신장 게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 뚝섬로24길 3  (자양동,지하1층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,69.77,04,,,,,,,80,205570.982632948    ,448234.400412708    ,,서울특별시 광진구 자양동 52-6 지하1층 ,3,,1,,,30,4,,,,2009-08-13 12:53:06
3040000,CDFF2241142009000011,2009-03-03,2010-03-31,취소/말소/만료/정지/중지,,,,,,영동교 게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 동일로 54  (자양동,지하1층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,132,04,,,,전체이용가,,,85,205391.382375241    ,448379.480529739    ,,서울특별시 광진구 자양동 236-103 지하1층 ,3,일반주거지역,1,,,40,4,,,,2010-08-06 17:18:16
3040000,CDFF2241142009000016,2009-05-12,2010-02-01,취소/말소/만료/정지/중지,,,,,,대성게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 긴고랑로 96-1  (중곡동,1층)",유통관련업,청소년게임제공업,,,,,등록취소,31,,99,04,,,,전체이용가,스톰(AR-090923-003),,75,207533.960128014    ,450859.748296195    ,,서울특별시 광진구 중곡동 150-212 1층 ,1,,,,,33,1,,,,2010-02-02 13:08:23
3040000,CDFF2241142019000013,2019-12-16,,폐업,2021-04-09,,,,04947,보물박스,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 영화사로 55, 지하1층 (중곡동)",유통관련업,청소년게임제공업,,,,,폐업,03,,24,03,,,,전체이용가,"러브푸시(1),부키부키(3),멘토스(1),플러스 크레인(2),토이즈팝(2)",,,208114.688676917    ,450372.743118653    ,,서울특별시 광진구 중곡동 107-41 ,,,,,,,,,,,2021-04-09 17:31:07
3040000,CDFF2241142020000001,2020-03-04,,폐업,2021-12-21,,,,04949,캐치미,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 영화사로 20, 1층 (중곡동)",유통관련업,청소년게임제공업,,,,,폐업,03,,29.37,03,,,,전체이용가,"곰탱이(10),러브푸시(1),토이즈팝(2)",,,207836.892830822    ,450576.085017322    ,,서울특별시 광진구 중곡동 82-22 ,,,,,,13,,,,,2021-12-21 17:45:13
3040000,CDFF2241142020000002,2020-05-08,,폐업,2021-10-13,,,,04906,라운드원,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 면목로 165, 1층 (중곡동)",유통관련업,청소년게임제공업,,,,,폐업,03,,25,03,,,,전체이용가,코코짱(6),,,207195.491741568    ,451745.020107406    ,,서울특별시 광진구 중곡동 173-1 ,,,,,,,,,,,2021-10-13 18:08:24
3040000,CDFF2241142020000004,2020-12-09,,폐업,2022-08-10,,,,04945,라운드원,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 영화사로 23, 1층 (중곡동)",유통관련업,청소년게임제공업,,,,,폐업,03,,33,03,,,,전체이용가,"코코짱(7),조아조아왕발이밀판(1)러브푸시(1)",,,207880.581133921    ,450579.10390474     ,,서울특별시 광진구 중곡동 83-6 ,,,,,,,,,,,2022-08-10 18:08:55
3040000,CDFF2241142021000001,2021-12-06,,폐업,2023-12-07,,,,05062,인형뽑기샵,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 자양로13길 80, 1층 (자양동)",유통관련업,청소년게임제공업,,,,,폐업,03,,20,03,,,,전체이용가,"Toys Pop(4), 토이즈팝(6), 레인보우플러스2(1), Love Push(1)",,,207050.55827529     ,447901.454145613    ,,서울특별시 광진구 자양동 617-9 ,,,,,,12,,,,,2023-12-07 13:58:28
3040000,CDFF2241142007000001,2007-11-13,,폐업,2008-06-18,,,143-721,,(주)타이토코리아조이맥스강변,I,문화시설,,,2025-12-15 16:15:28,"서울특별시 광진구 광나루로56길 85  (구의동,테크노마트 10층)",유통관련업,청소년게임제공업,,,,,폐업,03,,184.15,03,,,34241658,,,,,208394.416382167    ,448165.279999905    ,,서울특별시 광진구 구의동 546-4 테크노마트 10층 ,,준주거지역,,,,48,,,,,2008-06-18 13:51:00
3040000,CDFF2241142007000002,2007-11-13,,폐업,2011-01-21,,,143-837,,세종,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 능동로 195-2  (군자동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,112.93,03,,,,전체이용가,,,,206500.202385417    ,449534.347746362    ,,서울특별시 광진구 군자동 213 1층 ,2,,,,,,2,,,,2011-01-21 15:29:34
3040000,CDFF2241142007000003,2007-11-19,,폐업,2012-01-13,,,,,BLACK BOX,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 능동로 179-1  (화양동,3층)",유통관련업,청소년게임제공업,,,,,폐업,03,,136.62,03,,,22053032,,,,,206419.903422956    ,449395.912226317    ,,서울특별시 광진구 화양동 111-130 3층 ,4,일반상업지역,1,,,,5,,,,2012-01-13 10:59:36
3040000,CDFF2241142007000004,2007-11-20,,폐업,2015-07-22,,,143-130,,게임샷콘솔방,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 광나루로 418  (화양동,지하1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,173.71,03,,,,,,,,206622.905807338    ,449345.099378408    ,,서울특별시 광진구 화양동 498-1 지하1층 ,5,전용주거지역,1,,,30,5,,,,2015-07-23 13:02:13
3040000,CDFF2241142007000005,2007-05-02,,폐업,2013-03-21,,,143-758,,크리오네,I,기타,,,2025-12-15 16:15:28,,유통관련업,청소년게임제공업,,,,,폐업,03,,344.05,03,,,0319138210,전체이용가,,,,206349.675048285    ,448396.939704285    ,,서울특별시 광진구 자양동 227-7 롯데시네마 3층 ,,준주거지역,,,,,,,,,2013-03-21 17:46:47
3040000,CDFF2241142007000006,2007-11-30,,폐업,2008-03-28,,,143-846,,오리날다,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 아차산로 358  (자양동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,127.5,03,,,,,,,,207211.60264022     ,448254.436455359    ,,서울특별시 광진구 자양동 219-7 1층 ,5,일반주거지역,1,,,,6,,,,2008-03-31 07:42:21
3040000,CDFF2241142007000007,2007-05-08,,폐업,2018-02-04,,,,,PJS플스방,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 광나루로 394 (화양동,2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,98.43,03,,,,,,,,206416.519969486    ,449443.683641654    ,,서울특별시 광진구 화양동 220 2층 ,,일반상업지역,,,,,,,,,2018-02-05 14:10:16
3040000,CDFF2241142008000002,2008-05-07,,폐업,2019-01-10,,,,,동서울 오락실,I,,,,2025-12-15 16:15:28,"서울특별시 광진구 강변역로 50  (구의동,2층 220호)",유통관련업,청소년게임제공업,,,,,폐업,03,,84,03,,,,전체이용가,,,,208201.993320839    ,447967.299542306    ,,서울특별시 광진구 구의동 546-1 2층 220호 ,,,,,,,,,,,2019-01-10 11:30:48
3040000,CDFF2241142008000003,2008-05-26,,폐업,2015-10-08,,,143-885,,PS2 게이머,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 용마산로21길 77  (중곡동,2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,79.06,03,,,,,,,,207424.116671891    ,451014.721854851    ,,서울특별시 광진구 중곡동 37-2 2층 ,5,,1,,,,6,,,,2015-10-08 16:15:38
3040000,CDFF2241142008000004,2008-06-26,,폐업,2018-05-08,,,,,플스나라 건대점,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 아차산로 221 (화양동,3층)",유통관련업,청소년게임제공업,,,,,폐업,03,,141.17,03,,,,,,,,205961.538225195    ,448756.309472854    ,,서울특별시 광진구 화양동 7-4 3층 ,3,,1,,,,4,,,,2018-05-08 14:54:04
3040000,CDFF2241142008000006,2008-07-23,,폐업,2009-06-18,,,,,제이플스방,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 아차산로51길 52  (구의동,3층)",유통관련업,청소년게임제공업,,,,,폐업,03,,109.14,03,,,64075729,,,,,207447.562125724    ,448572.884373689    ,,서울특별시 광진구 구의동 257-43 3층 ,5,,1,,,,6,,,,2009-06-19 09:41:08
3040000,CDFF2241142008000007,2008-07-29,,폐업,2012-10-26,,,,,뉴월드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 자양로43길 18  (구의동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,87.76,03,,,,,,,,207964.066025918    ,449920.079370319    ,,서울특별시 광진구 구의동 55-24 1층 ,4,,1,,,,5,,,,2012-10-29 08:52:31
3040000,CDFF2241142008000008,2008-07-31,,폐업,2008-09-10,,,143-901,,천왕성 게임장,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 면목로13길 3  (중곡동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,30.3,03,,,,,,,,207220.276233157    ,451834.827413746    ,,서울특별시 광진구 중곡동 175-89 1층 ,4,,1,,,,5,,,,2008-09-10 15:36:21
3040000,CDFF2241142008000009,2008-08-01,,폐업,2021-10-26,,,,,펀잇강변점,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 광나루로56길 85 (구의동,테크노마트 10층 판매동 002호)",유통관련업,청소년게임제공업,,,,,폐업,03,,195.56,03,,,,,,,,208394.416382167    ,448165.279999905    ,,서울특별시 광진구 구의동 546-4 테크노마트 10층 판매동 002호 ,39,,6,,,,45,,,,2021-10-26 19:09:47
3040000,CDFF2241142008000010,2008-08-11,,폐업,2012-02-28,,,143-825,,게임천국,I,,,,2025-12-15 16:15:28,,유통관련업,청소년게임제공업,,,,,폐업,03,,92.4,03,,,,,,,,207438.6744226      ,448349.308629367    ,,서울특별시 광진구 구의동 246-10 1층 ,3,,1,,,,4,,,,2012-02-28 10:11:03
3040000,CDFF2241142008000011,2008-09-01,,폐업,2009-09-15,,,,,플스방닷컴,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 동일로22길 70  (화양동,3층)",유통관련업,청소년게임제공업,,,,,폐업,03,,107,03,,,,,,,,205935.943641982    ,448792.15101166     ,,서울특별시 광진구 화양동 48-33 3층 ,5,,1,,,,6,,,,2009-09-15 11:21:00
3040000,CDFF2241142008000013,2008-12-08,,폐업,2021-05-27,,,,04991,과학오락관,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 능동로 216 (능동, 어린이대공원)",유통관련업,청소년게임제공업,,,,,폐업,03,,127.4,03,,,,,,,,207139.204095368    ,449705.67643744     ,,서울특별시 광진구 능동 18 ,,,,,,49,,,,,2021-05-27 17:44:30
3040000,CDFF2241142008000015,2008-12-26,,폐업,2010-02-11,,,,,중곡 종합게임장,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 긴고랑로 91  (중곡동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,105.5,03,,,,전체이용가,,,60,207514.918490401    ,450933.383229403    ,,서울특별시 광진구 중곡동 150-178 1층 ,4,,1,,,45,5,,,,2010-02-11 16:14:54
3040000,CDFF2241142009000004,2009-01-16,,폐업,2009-03-20,,,143-867,,제우스 게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 자양로11길 66  (자양동,지하1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,141.26,03,,,,전체이용가,,,60,207112.536847714    ,447866.430787278    ,,서울특별시 광진구 자양동 634-3 지하1층 ,4,,1,,,40,5,,,,2009-03-20 14:39:25
3040000,CDFF2241142009000005,2009-01-20,,폐업,2009-09-15,,,,,종합게임장,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 면목로 38  (군자동,지하1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,107.67,03,,,,전체이용가,,,,206715.264661785    ,450582.951055768    ,,서울특별시 광진구 군자동 472-1 지하1층 ,4,,1,,,40,5,,,,2009-09-15 11:21:26
3040000,CDFF2241142009000006,2009-01-23,,폐업,2009-03-26,,,143-862,,삼육구게임장,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 뚝섬로 499  (자양동,지하1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,102.48,03,,,,,,,,205748.67764263     ,448215.836580893    ,,서울특별시 광진구 자양동 553-323 지하1층 ,3,,1,,,45,4,,,,2009-03-26 10:21:36
3040000,CDFF2241142009000007,2009-02-03,,폐업,2009-05-26,,,,,행복종합게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 면목로13길 3  (중곡동,2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,116.57,03,,,,전체이용가,,,60,207220.276233157    ,451834.827413746    ,,서울특별시 광진구 중곡동 175-89 2층 ,4,,1,,,40,5,,,,2009-05-26 16:33:39
3040000,CDFF2241142009000008,2009-02-17,,폐업,2009-12-11,,,,,팡팡(Pang Pang),I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 광나루로 374  (화양동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,54.08,03,,,,전체이용가,,,90,206235.757447885    ,449498.702541079    ,,서울특별시 광진구 화양동 111-70 1층 ,1,,,,,38,1,,,,2009-12-11 10:45:23
3040000,CDFF2241142009000009,2009-02-20,,폐업,2009-06-29,,,,,건대종합게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 아차산로29길 32  (화양동,지하1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,124.9,03,,,,전체이용가,,,85,206015.701683661    ,448885.02998104     ,,서울특별시 광진구 화양동 9-44 지하1층 ,4,,1,,,3,5,,,,2009-07-15 15:34:04
3040000,CDFF2241142009000010,2009-02-20,,폐업,2010-06-23,,,,,화양게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 광나루로14길 8  (화양동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,210,03,,,,전체이용가,,,80,206002.304416541    ,449507.587423434    ,,서울특별시 광진구 화양동 21-23 1층 ,3,,1,,,47,4,,,,2010-06-24 09:09:13
3040000,CDFF2241142009000012,2009-03-20,,폐업,2009-05-25,,,,,7 청소년게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 아차산로 377  (구의동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,130,03,,,,전체이용가,,,95,207418.481679701    ,448333.157588195    ,,서울특별시 광진구 구의동 246-13 1층 ,3,,1,,,40,4,,,,2009-05-25 10:45:35
3040000,CDFF2241142009000013,2009-03-20,,폐업,2009-07-15,,,,,파크게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 능동로19길 15  (화양동,지하1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,86.97,03,,,,전체이용가,,,60,206372.953292666    ,449415.431756293    ,,서울특별시 광진구 화양동 112-14 지하1층 ,4,일반상업지역,1,,,33,5,,,,2009-08-11 16:08:02
3040000,CDFF2241142009000014,2009-03-27,,폐업,2009-05-06,,,,,구의 종합게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 구의로 9  (구의동,지하1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,128.83,03,,,,전체이용가,,,65,207806.060949604    ,448524.79576304     ,,서울특별시 광진구 구의동 221-6 지하1층 ,4,,1,,,40,5,,,,2009-05-11 10:09:03
3040000,CDFF2241142009000015,2009-04-16,,폐업,2009-09-23,,,,,유토피아 게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 동일로 192  (군자동,2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,141.36,03,,,,전체이용가,,,150,205953.469641771    ,449653.575801736    ,,서울특별시 광진구 군자동 355-2 2층 ,4,,1,,,40,5,,,,2009-10-07 11:17:03
3040000,CDFF2241142009000017,2009-06-05,,폐업,2021-05-13,,,,,게임천국,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 광진구 아차산로29길 28 (화양동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,96.16,03,,,,전체이용가,,,100,206012.224060644    ,448874.856581131    ,,서울특별시 광진구 화양동 9-43 1층 ,4,,1,,,22,5,,,,2021-05-13 18:08:58
